epoch #,Training loss,Validation loss
0,0.00546759530472936,0.000834063794463873
1,0.0008224694875605178,0.0008306375967169349
2,0.0008206219079368042,0.0008293985943733292
3,0.0008188117356462912,0.0008292236483909867
4,0.0008192065245274341,0.0008277142737907442
5,0.0008185276287523183,0.0008295739869671789
6,0.0008187725487532037,0.0008289273320273919
7,0.0008185049166733569,0.0008280804279175672
8,0.0008186672788226243,0.0008280842213637449
9,0.0008199347144726551,0.000827255980534987
10,0.0008182474993395082,0.0008272757741029967
11,0.0008233969922770153,0.0008278718933632427
12,0.0008175390863960439,0.0008257077498869462
13,0.000816893990744244,0.0008271013678644192
14,0.0008171402685569994,0.0008262356277555227
15,0.0008165767779856017,0.0008255671476945281
16,0.0008156651682925946,0.0008245459757745266
17,0.0008155746001637344,0.0008250697046010331
18,0.0008160176299738161,0.0008255026955157519
19,0.000816712474732688,0.0008251742171970281
20,0.0008166179860180074,0.0008253189790147272
21,0.0008157414667534106,0.0008249633208933201
22,0.000815391418382977,0.0008242792898619717
23,0.0008152977781313839,0.0008244170028377663
24,0.0013196930327650273,0.0014389454912055622
25,0.001333694834149245,0.0013359719768843868
26,0.0013244291593631108,0.0013362446647476067
27,0.0013250683803449977,0.001333864096721465
28,0.001322173281600981,0.00133286440490999
29,0.0013190604448318482,0.00132786888375201
30,0.0013162932888124929,0.0013266372079537674
31,0.0013168770765716379,0.001327424142509699
32,0.0013166418382615755,0.0013267024462534623
33,0.0013155995295806365,0.00132750335149467
34,0.001316133752465248,0.0013275692171671174
35,0.0013172824947219907,0.0013268069287931377
36,0.0013161921614047252,0.0013274087011814117
37,0.0013162592035351377,0.0013310727070678363
38,0.0013170820099837853,0.001326865411617539
39,0.001317014080556956,0.001327148528600281
40,0.0013164441445560166,0.0013284817744385112
41,0.0013163258225628823,0.0013313789157704873
42,0.0013174026400753947,0.0013329756564714691
43,0.0013164157759059558,0.0013275738517669114
44,0.0013169025137568964,0.0013268283382058144
45,0.0013169648638277343,0.0013276562399484894
46,0.0013166568076068705,0.001326510471037843
47,0.0013159267035397616,0.0013277111185545272
48,0.0013180134097735088,0.0013269317073916847
49,0.0013169913120342023,0.0013278602580116554
50,0.0013175017616965554,0.00132762749848718
51,0.001316535252061757,0.001326942906122316
52,0.0013170893946380326,0.0013271249754523689
53,0.0013162648957787137,0.0013273234089667147
54,0.0013159771620324164,0.0013266954477876424
55,0.0013155853608340928,0.001326706406067718
56,0.0013158772985140484,0.0013294369109313597
57,0.001316676010688146,0.0013267356673763557
58,0.0013160120578426303,0.0013266282206909224
59,0.0013154648546919677,0.0013272500622340225
60,0.001316427570400816,0.001327950380403887
61,0.0013170709944132603,0.0013269277103245259
62,0.0013171078996224836,0.0013277639728039503
63,0.0013163400612997286,0.0013267566695470702
64,0.0013165378123521805,0.0013289970769123597
65,0.0013169582946733994,0.0013270336076278578
66,0.001316538373629252,0.0013274901241741397
67,0.0013161760297688571,0.001329396114769307
68,0.0013170806164994385,0.001326886462047696
69,0.0013159920649998115,0.0013266104231165214
70,0.00131655330685052,0.0013283862647685137
71,0.001316788962393096,0.001327250964770263
72,0.0013163962242278187,0.0013271257416768508
73,0.001315840288545146,0.0013267700052396819
74,0.0013158556159698603,0.001327114829116247
75,0.0013159565225695118,0.0013271116888658567
76,0.0013166771833643769,0.0013280780613422393
77,0.0013162225674499164,0.0013270208121023395
78,0.0013165688916589274,0.0013277434049682184
79,0.0013164937753568995,0.0013267753764309666
80,0.0013167297316320015,0.0013267160977490924
81,0.0013163314497832096,0.0013269641504368998
82,0.0013161969541600257,0.0013266338560391556
83,0.0013163683166106542,0.0013265909085219557
84,0.0013168618006236625,0.0013284546907313846
85,0.0013166730200702495,0.0013291379462250254
86,0.0013157990051038337,0.001329881724986163
87,0.0013164224489168688,0.0013272952754050493
88,0.0013171159029006958,0.001327717721631581
89,0.001316531434203639,0.0013282635697925633
90,0.001316562887394067,0.0013270350003784354
91,0.0013174825604214814,0.00133430231701244
92,0.001316652847961946,0.0013280271645635367
93,0.0013161629235202616,0.0013270916442640803
94,0.0013159320571205833,0.001326615603810007
95,0.0013164559200857626,0.0013286682082848116
96,0.0013162655460112022,0.0013267830081961371
97,0.0013169423332720091,0.0013270783593708818
98,0.0013168389318567333,0.001326729663732377
99,0.0013172046668601758,0.0013267502070150592
100,0.00131586213861451,0.001327892594378103
101,0.0013173585886305029,0.0013328113779425622
102,0.0013166193772446025,0.0013291544915938918
103,0.001317190276853966,0.0013275808231397108
104,0.0013179259480852069,0.0013298615034330974
105,0.0013168157546809226,0.0013273192484947768
106,0.001316019401405797,0.0013324557405642488
107,0.0013173249345837218,0.0013266929120502688
108,0.0013162186299309586,0.0013270403326235034
109,0.00131635977824529,0.0013268581413748589
110,0.0013162902792294821,0.0013266543434424835
111,0.0013161842823028564,0.0013281347975134849
112,0.001315625182606957,0.0013279710650782694
113,0.0013156069061069778,0.001326605472713709
114,0.001316472869479295,0.0013295476003126665
115,0.0013169241258592316,0.0013266404879025437
116,0.001315765956134507,0.0013280368613248523
117,0.001316093667438536,0.0013267275487834757
118,0.0013162533956946748,0.0013276454374532808
119,0.0013178211297049667,0.0013282987856390802
120,0.001316095953186353,0.001326827642253854
121,0.0013159615749662574,0.0013306170464916663
122,0.0013161707976550767,0.0013268510370769283
123,0.0013170585614262205,0.0013282167361202564
124,0.001316974633119323,0.0013267136432907798
125,0.0013165993862079852,0.001327471203932708
126,0.0013167487315156243,0.0013267360390587287
127,0.0013162190489696734,0.0013276294271715662
128,0.0013164216835390439,0.0013266998292370275
129,0.0013171961971304633,0.0013290630365637216
130,0.0013160808443120032,0.0013283505942672492
131,0.0013170137138980807,0.0013293674020943317
132,0.001316238707665241,0.0013266984424130483
133,0.0013162724633108485,0.00132690125991675
134,0.0013162267876393866,0.0013279650055549362
135,0.001317349223928018,0.0013265917340124194
136,0.0013161483921787956,0.001326708250086416
137,0.0013167831541010828,0.0013269800989126617
138,0.0013163387084549124,0.001333873975514011
139,0.0013168568281513272,0.0013268736597489227
140,0.0013169683159300776,0.001326805559748953
141,0.0013158667755849434,0.0013277855176817288
142,0.0013174003349109128,0.0013270455480299214
143,0.0013158468829862998,0.0013279669968919322
144,0.0013165534739241456,0.0013279239748689262
145,0.0013162229359149932,0.0013278600344942375
146,0.001317897612398321,0.0013269948586821555
147,0.0013161579835595507,0.0013267760393633084
148,0.0013171649435252855,0.0013268357997929508
149,0.0013156529371485565,0.0013266359946944497
150,0.0013174312430800814,0.0013302534124390644
151,0.001316989769989794,0.0013276065013964069
152,0.0013157585308407292,0.0013303238517520103
153,0.0013167527268330257,0.0013295166905630718
154,0.0013166966013836137,0.001326867321675474
155,0.0013161750508077217,0.001326662427322431
156,0.0013170314318302907,0.0013297799348153852
157,0.001316396282026262,0.001327097270299088
158,0.0013163020407611673,0.0013269854828038
