epoch #,Training loss,Validation loss
0,0.0008603555114044772,0.0004493802117014473
1,0.0004383328195371024,0.0004536854653534564
2,0.00043669960062418664,0.00044515739618377254
3,0.00043397054426952614,0.00044368066994304007
4,0.0004384520473321537,0.00044326575472950934
5,0.00043147379254269134,0.0004433716003867713
6,0.00044176503072504875,0.00047261615453118627
7,0.0006012790523130785,0.0004189917318184267
8,0.00040646610188890586,0.0004157117860053073
9,0.0004042890730809856,0.00041534700007601216
10,0.00040551867202988693,0.00041561520658433437
11,0.0004050679202493909,0.0004153006053953008
12,0.0004063278654372537,0.00041574743237685074
13,0.0004068313531771109,0.000420195011168041
14,0.00040731280558295067,0.00041577388701791114
15,0.0004114215262234211,0.0004265245642851699
16,0.00040601399678785304,0.0004206537277522412
17,0.000403904075698032,0.0004138968956910751
18,0.0004055836250062113,0.0004131847171282226
19,0.0004035930818116123,0.000414620687846433
20,0.00040265209694671165,0.0004148329785940322
21,0.0004040581574542569,0.0004134030259129676
22,0.00040210890946546933,0.0004132848207584836
23,0.0004037139492181989,0.0004170717366717078
24,0.00040183826265009965,0.0004131728469986807
25,0.0004036470871515475,0.000411944264461371
26,0.00040284512612920304,0.0004125424800440669
27,0.0004038391816248367,0.0004121278196742589
28,0.00040316821088070995,0.00041163129605014217
29,0.0004016697085039182,0.0004116753361780535
30,0.0004023188530382785,0.0004107773397117853
31,0.00040166868610525284,0.00041116930756040593
32,0.0004013634394467264,0.00041206780821084976
33,0.0004041594595878155,0.00041274804283272136
34,0.0004010033672796441,0.00041248141322284935
35,0.0004014890134189423,0.00041069472589614714
36,0.0004011164524580364,0.00041052332444285804
37,0.00040112753483382137,0.0004234296422113072
38,0.0003994453187983531,0.00041495185768739744
39,0.00039859300563958557,0.0004092805553227663
40,0.0004006343400226785,0.0004089770923283967
41,0.00039983263045742913,0.00041066846894946963
42,0.0003984795530121048,0.0004111482778733427
43,0.00039901632041513147,0.00040935078932141715
44,0.00040020257669996903,0.0004112202318554575
45,0.0004001841770315712,0.000410374480468983
46,0.00040090765199297436,0.00040961680298840457
47,0.000398507138302961,0.000409164874475788
48,0.000400066144595092,0.000410398070869798
49,0.00040724678122281257,0.00041341747622936965
