epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.23302567742087624,0.23375731381503018,224
1,0.22666747561368075,0.22734976985237815,171
2,0.22042519332423355,0.2210540364005349,192
3,0.21428640515876538,0.21485824584960939,199
4,0.20823962194269355,0.2087506220557473,155
5,0.20227661907311642,0.2027255712855946,158
6,0.19638975617379853,0.19677672646262429,172
7,0.19058082569006718,0.19090246547352183,165
8,0.18484180068969727,0.1850995445251465,232
9,0.17917272475271515,0.17936830347234553,177
10,0.17357295446684867,0.17370825680819424,215
11,0.16804526820327295,0.1681210539557717,166
12,0.1625884570497455,0.16260863390835847,154
13,0.15720903396606445,0.1571748971939087,149
14,0.15190811642733487,0.15182164885781027,177
15,0.1466852396184748,0.14655130343003706,212
16,0.14154625170158616,0.14136860804124313,186
17,0.13649775337450432,0.13627732623707164,177
18,0.13153672536214192,0.13127977327866988,154
19,0.12667444466099595,0.12638021924278953,162
20,0.12190348353530421,0.1215800760009072,215
21,0.11723792787031694,0.1168857455253601,171
22,0.11267439524332683,0.112297110340812,149
23,0.10821798486420603,0.10781871037049727,143
24,0.10386935650218616,0.1034509312022816,141
25,0.0996313501993815,0.09919807195663452,137
26,0.09550648602572355,0.0950594518401406,139
27,0.09149517082445549,0.09103752461346713,154
28,0.08759953360124068,0.08713365099646829,144
29,0.0838207520571622,0.08334780823100697,146
30,0.08015676249879779,0.07968056158585982,149
31,0.07660758058952563,0.0761309114369479,150
32,0.07317800718365293,0.07270044261758977,142
33,0.06986130084413471,0.06938660730015148,145
34,0.06666145301587655,0.06618966362693093,150
35,0.06357607766353723,0.06310807379809293,142
36,0.06060200292413885,0.06014034206216985,141
37,0.05773919541908033,0.057284530076113616,138
38,0.054987643993262086,0.05454067739573392,141
39,0.05234212349400376,0.05190443147312511,134
40,0.04980184948083126,0.0493731444532221,138
41,0.047366110397107676,0.046948074752634225,140
42,0.04503116125049013,0.044623182903636587,141
43,0.04279359756816517,0.04239709821614352,138
44,0.04065201577273282,0.040267157771370625,137
45,0.03860508597980846,0.038231349208138206,132
46,0.036648336092631024,0.036286078095436096,138
47,0.03477910836537679,0.03442840256474235,136
48,0.03299390191742868,0.03265564235773954,133
49,0.03129180132259022,0.03096569386395541,134
50,0.029668934590888745,0.029354877038435503,140
51,0.028122691891410135,0.027820217284289274,148
52,0.026650949637095134,0.026359634724530307,139
53,0.025249781507434267,0.02497003138065338,147
54,0.023917354121352687,0.023648541244593535,144
55,0.022650388630953703,0.02239279318939556,144
56,0.02144660776311701,0.02119948847727342,145
57,0.020302779934623025,0.02006640520962802,141
58,0.019217801541993113,0.01899120655926791,141
59,0.01818730451121475,0.017971371493556283,144
60,0.017210073052030622,0.01700337984345176,142
61,0.016283535292654326,0.016086315458471126,148
62,0.015405626665462148,0.015217152373357253,143
63,0.014573746334422719,0.014394286193630913,147
64,0.013785463477625992,0.013614690791476857,142
65,0.013039912483908914,0.012876713411374526,146
66,0.012333893949335272,0.012178633348508315,146
67,0.011666062131072536,0.011518506597388874,143
68,0.011034317883578214,0.010893402180888436,146
69,0.010436926870635061,0.010302961766719819,144
70,0.009872507810592651,0.0097450406442989,144
71,0.009339002630927346,0.009218227727846666,139
72,0.008834991744070342,0.008719925812699578,150
73,0.008358964696074977,0.008249852752143686,137
74,0.007909412243149498,0.007805871096524326,141
75,0.007485168522054499,0.007386954480951483,148
76,0.007085009578502539,0.006991491168737412,119
77,0.006707073652383053,0.006618619141253558,91
78,0.006350402763395598,0.006266667639667337,87
79,0.006014552578781591,0.005934982272711667,121
80,0.0056974568005764125,0.005622276785698804,141
81,0.005398785396055742,0.005327268513766202,145
82,0.005117285349152305,0.0050494939359751615,143
83,0.004851749019189314,0.004787694269960577,141
84,0.004601887872724822,0.004541084156794981,142
85,0.004366355289112438,0.004308853454210541,138
86,0.004144505618196545,0.004090303622863509,140
87,0.003935938786376606,0.003884260830554095,135
88,0.003739486342126673,0.003690381869673729,144
89,0.0035541006326675413,0.0035081056234511463,141
90,0.003380456536105185,0.0033363731679591268,140
91,0.0032164919358311276,0.003175083249807358,140
92,0.0030623649882547785,0.0030232161622155795,140
93,0.0029173092264117616,0.0028804981539195234,144
94,0.002781103269620375,0.0027461936155503447,143
95,0.0026531374707366483,0.0026199772208929063,148
96,0.00253246962482279,0.002501437027346004,147
97,0.0024197439406857344,0.002389884702861309,142
98,0.0023130481152823477,0.0022852199084379458,140
99,0.0022132260609756815,0.002186755629425699,143
100,0.0021192900213328277,0.0020944850011305376,140
101,0.0020312919625730228,0.0020078059150414034,142
102,0.001948445717493693,0.0019262411546978084,141
103,0.0018707532954938483,0.0018498977036638692,142
104,0.0017979564386786837,0.0017781534570861946,145
105,0.0017294716058355389,0.001710828756066886,144
106,0.0016653444956649434,0.0016477615741843526,141
107,0.0016051970964128322,0.001588453540409153,140
108,0.001548644252798774,0.0015330366570163857,141
109,0.0014956001512932055,0.0014810503663664515,141
110,0.0014460213933930252,0.0014322614348070187,139
