epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.07618284970521927,0.07289621111900504,255
1,0.07135000824928284,0.06860598424080766,251
2,0.06708912551403046,0.06449015469390108,254
3,0.06292405724525452,0.060417241527832864,253
4,0.05882148817181587,0.05632418111203447,255
5,0.054744902998209,0.05217627385947202,253
6,0.05057792738080025,0.04806836584282871,255
7,0.04649171233177185,0.044084644588437555,255
8,0.042589277029037476,0.04017867542616421,251
9,0.03873123973608017,0.03621829910798489,250
10,0.03476667404174805,0.03216121818561359,251
11,0.030698442831635475,0.02802473184290507,251
12,0.02656630426645279,0.0238609126833782,251
13,0.022443950176239014,0.019740732371163763,252
14,0.018440688028931618,0.015751930893016637,251
15,0.014672460965812206,0.012009883802361704,249
16,0.011283009313046932,0.008649240941188885,249
17,0.008452320471405983,0.005820031520693398,251
18,0.006362554617226124,0.0036716131490671664,249
19,0.00518691074103117,0.002314184259627171,249
20,0.005020275712013245,0.0017449145675675986,249
21,0.005766821093857288,0.0017748620188623953,249
22,0.0070496960543096066,0.0020664178446659154,249
23,0.008309361524879932,0.002300807430636708,250
24,0.009069222025573254,0.0023197194781031,250
25,0.009131886065006256,0.0021359772979750126,251
26,0.008574859239161015,0.0018606661398807313,250
27,0.007629126776009798,0.001625333031427539,250
28,0.0065534417517483234,0.0015313810966293565,251
29,0.005562485661357641,0.001629724580031443,251
30,0.004790719132870436,0.0019202387450313967,250
31,0.004292011260986328,0.0023649149872395645,251
32,0.00405511911958456,0.0029051563881101173,251
33,0.004027666058391333,0.003477081607485991,251
34,0.004142756573855877,0.004022470987040333,251
35,0.0043325345031917095,0.004495457886788207,250
36,0.004538698121905327,0.004864484798587795,251
37,0.004717751871794462,0.005111951967610861,250
38,0.0048421286046504974,0.005232590076701983,252
39,0.00489802984520793,0.005230953376055846,249
40,0.004884141962975264,0.005119273244225289,250
41,0.004808173049241304,0.0049154234447155,248
42,0.004684423562139273,0.004640867120374576,247
43,0.004531341139227152,0.004319047755845513,247
44,0.004369167145341635,0.003973671724451379,244
45,0.00421703327447176,0.0036268932201704283,244
46,0.004090934060513973,0.003297930703031044,242
47,0.004001697059720755,0.003001777531022383,244
48,0.003953630570322275,0.002748389094048574,243
49,0.003944025840610266,0.0025426173871067347,246
50,0.0039640311151742935,0.0023847522618811673,243
51,0.004000713117420673,0.002271883375959858,243
52,0.004040035884827375,0.0021995020865318068,243
53,0.004069735761731863,0.0021629544493413345,244
54,0.004081571474671364,0.0021583340474961472,243
55,0.0040727234445512295,0.0021826821455928074,245
56,0.004045587033033371,0.002233549769247003,245
57,0.004006347618997097,0.002308432730791293,244
58,0.003962769638746977,0.0024039310890454813,244
59,0.003922351635992527,0.002515329226930195,242
60,0.0038907548878341913,0.002636519975814578,242
61,0.0038708315696567297,0.0027603864887794645,243
62,0.003862671321257949,0.0028793718433935632,243
63,0.0038642201106995344,,251
