epoch #,Training loss (MSE),Validation loss (MSE)
54,0.0002122248400524823,0.00022370108735975173
55,0.0002169344813181934,0.00021320441572408362
56,0.00021474054325583644,0.00021706097484142943
57,0.0002139767523869082,0.00021331293156518687
58,0.00021625467857599935,0.00021340767925721594
59,0.0002112493555654179,0.00021245464875722643
60,0.00021464621828106993,0.0002258051761303002
61,0.00021430917823983526,0.00020930320798387666
62,0.00021344466456988206,0.00021149278348523445
63,0.0002159101703401768,0.00022082354651171374
64,0.00021421706418958352,0.00021262805522631178
65,0.00021286204832281466,0.00021072476737158882
66,0.00021100592123570315,0.0002097511672631795
67,0.0002112884835523525,0.00021092873087830163
68,0.00021210016928274524,0.00021592140597270125
69,0.00021121508660937912,0.00021438031350209548
70,0.00020941048433340974,0.00021095676511653108
71,0.0002111770460932431,0.00021251128100133925
72,0.00020866927003600832,0.00021195501353676345
73,0.0002084712429910503,0.00021094019916331904
74,0.0002139407148845776,0.00020440085547637532
75,0.00021028200502394502,0.00021798651937966827
76,0.0002121885452758182,0.00020591548911232333
77,0.0002068741047952437,0.00020800270571436901
78,0.0002110213209860817,0.00020592921106568114
79,0.00020661677239519177,0.0002070825626089407
80,0.00020618602313863282,0.00020348847354233096
81,0.00020649327676404606,0.00020946845288563054
82,0.00020661952993903084,0.0002037801330681594
83,0.00020663199029778215,0.00020320271729195322
84,0.00020526098835663023,0.00020710364550309763
85,0.00020809964456764812,0.00020435533033874394
86,0.00020340772712193993,0.00020034944657130506
87,0.00020667417221843743,0.00022295342065097596
88,0.00020605941652320324,0.00020866922542071817
89,0.00020316327653232622,0.000201977617345454
90,0.0002028747255222477,0.00020180710768644613
91,0.000203418566489056,0.00020515805083877323
92,0.00020273124837231907,0.00021526377556834963
93,0.00020566524011365165,0.00020301661427683112
94,0.00020518165038701033,0.00019885747657760725
95,0.0001999543355989524,0.00019901177325995045
96,0.00020197608309205283,0.00020067126826192675
97,0.00020157305624293672,0.0001988965099603361
98,0.00020006138596429744,0.00020175119843439791
99,0.0002030259875869943,0.0002005036744760053
100,0.0001986481324508504,0.00019636697019450366
101,0.0001985921875192699,0.00020297075384984387
102,0.00019872412611518733,0.00019617768409344453
103,0.00019865431530387,0.00019729907518591393
104,0.0001999428067074129,0.0001955291494695385
105,0.00020062401231773423,0.00019666143722133712
106,0.00019988634908628283,0.00019325879743767224
107,0.00019744259692996627,0.00019370858954392711
108,0.0001945549632302683,0.0001980672428776002
109,0.0001963736869811052,0.00019904861007076263
110,0.00019697279938863535,0.00019618591395555995
111,0.0001938911008906099,0.0001976133120214482
112,0.00019624197892280238,0.00019065095101144502
113,0.0001949941051672354,0.00020531867888745514
114,0.00019532781890875688,0.00019237953682684086
115,0.00019634531080638142,0.0002027845924815417
116,0.00019245450550012968,0.00018994198402982543
117,0.00019238684678125675,0.00019330191013233907
118,0.00019210711180119578,0.0001880363709907132
119,0.00019119131068035848,0.00018912829106821762
120,0.0001927040832639305,0.00019102086500920863
121,0.00019128467369062657,0.0001909223951886154
122,0.0001904003225393932,0.0001886798911833797
123,0.0001900035415627909,0.00018724499265028333
124,0.00018900767759645753,0.00018766319514146413
125,0.0001897894224420077,0.0001836899643372321
126,0.00018885620150743335,0.0001968330124774101
127,0.00018724519835262927,0.00018499857243362136
128,0.00018759414074928359,0.00019055651960529345
129,0.00018722767625215718,0.00018285222639943558
130,0.0001879114065827294,0.00018670762207792987
131,0.00018752470796673813,0.00018035435236842288
132,0.00018201558442193676,0.00018171422696799377
133,0.00018286111220632765,0.00018061848669524559
134,0.0001832559759037174,0.0001794897709888491
135,0.00018183623201383108,0.0001817661235426468
136,0.00018092055668856837,0.0001805711955636401
137,0.00018106106014668263,0.00017752426097021354
138,0.00017831033599125505,0.0001765516176502305
139,0.0001795202118386938,0.00018540382118027826
140,0.00017793503122150221,0.00017759628740763716
141,0.00017721683482258495,0.00018026308093050663
142,0.00017720358759503474,0.00018756298384687398
143,0.00017711235629041877,0.00017423019837058912
144,0.00017582578034224834,0.00018074109515344556
145,0.00017337973034855993,0.00016969607806955041
146,0.00017153438833316393,0.00016981360624247993
147,0.0001712593128128598,0.00017137854906402273
148,0.00016894725351735497,0.00017526881568218498
149,0.0001710066536836552,0.00017120463307946921
150,0.00016703166500806356,0.00017427880359305577
151,0.00016883123298457853,0.00016832527465091764
152,0.00016633337727310418,0.00016390593964553607
153,0.00016320050933934523,0.00016153355533870953
154,0.00016208945435937494,0.00016041010071851566
155,0.00016256711142716195,0.00016179656353249977
156,0.00016004471519298738,0.00015920074077174914
157,0.0001615793518298729,0.00016086693439071743
158,0.0001575936605963348,0.00015519350010436027
159,0.00015575710302359903,0.00015612171761776236
160,0.0001554575694449754,0.00015560555539030413
161,0.00015623867684608382,0.00015631956326119095
162,0.00015120773130999595,0.0001515940960433165
163,0.00015182613959239627,0.00014968423937468536
164,0.00014871487348114677,0.00014685687544194727
165,0.00014642431406889844,0.000144518851170274
166,0.0001448422514456042,0.00014151731871110812
167,0.00014257686878695633,0.00014284717826574872
168,0.00014273564217287595,0.0001381344529958865
169,0.00014019879085632662,0.00013957604054171084
170,0.00013729119722759634,0.00013443923446836628
171,0.00013658934470026218,0.00013237352623202077
172,0.00013402505353565865,0.00013023614571218124
173,0.00013070372818037868,0.00013802231344346762
174,0.00012924447598528456,0.0001249018414422277
175,0.00012637442108032039,0.00012246888535711068
176,0.0001238044745987281,0.00012330748521807518
177,0.00012031681940072413,0.00011757903060325506
178,0.00011862181981312902,0.0001169064231693152
179,0.00011650400970900206,0.00011342904683922163
180,0.0001136309050436301,0.00011537206914826211
181,0.00010862340386180827,0.00010720412266726437
182,0.00010781814844284037,0.0001041143428566019
183,0.0001042987575047212,0.0001019273496190594
184,0.00010128739073689124,9.926564064120281e-05
185,9.887186207836777e-05,0.00010359312980488705
186,9.645511206789789e-05,9.40667454613669e-05
187,9.234532225651272e-05,9.039767475438897e-05
188,9.139864748012218e-05,8.8470365524038e-05
189,8.745428482088204e-05,8.65156561750072e-05
190,8.594216298749389e-05,8.47558496885044e-05
191,8.434302642567534e-05,8.456400645875626e-05
192,8.029901107533299e-05,7.957477672872219e-05
193,7.650245769852491e-05,7.551854296418077e-05
194,7.607543809078352e-05,7.625030144646933e-05
195,7.345111281293529e-05,7.447953260535458e-05
196,7.218350685081643e-05,6.967588412490758e-05
197,6.909643687223169e-05,6.818330639692828e-05
198,6.799690830909336e-05,6.807478951073294e-05
199,6.668674186133131e-05,6.418031190564348e-05
200,6.504442714151192e-05,6.298618973894256e-05
201,6.286025268844132e-05,6.167898367989851e-05
202,6.194462028956464e-05,6.011484652514231e-05
203,6.0963992641490854e-05,6.04822012841892e-05
204,5.971990378174903e-05,5.8068296014177824e-05
205,5.861212955752501e-05,5.9311084319646895e-05
206,5.7743040311227866e-05,5.625198077309919e-05
207,5.664518852559426e-05,5.599291327102533e-05
208,5.6727235731104336e-05,5.908974724496313e-05
209,5.645450632084359e-05,5.369914960200814e-05
210,5.572985850228702e-05,5.5106197846312586e-05
211,5.378880671835787e-05,5.3544946448792786e-05
212,5.436960865115521e-05,5.394934590433629e-05
213,5.350290261346593e-05,5.349879612781065e-05
214,5.253310387541371e-05,5.2353603195197965e-05
215,5.214645090481182e-05,5.639044819955333e-05
216,5.235695892638019e-05,5.204430114562538e-05
217,5.15324265861912e-05,5.405537588806262e-05
218,5.189326696122545e-05,5.0433665118444793e-05
219,5.1711738345947004e-05,5.328739350344139e-05
220,5.0494345428446787e-05,4.952969559037063e-05
221,5.0712315624078846e-05,4.9661811830116096e-05
222,4.948932093314149e-05,4.926672159027393e-05
223,4.91859721624871e-05,4.7749261601976206e-05
224,5.000704296187244e-05,5.154798559736016e-05
225,4.952855844925525e-05,4.745799629745306e-05
226,4.8367424539967694e-05,4.7578245802552294e-05
227,4.936113624099755e-05,4.8492365197241516e-05
228,4.928177282581049e-05,4.8152126455534015e-05
229,4.812513929209672e-05,4.7965555131668226e-05
230,4.826307725108398e-05,4.773897398990812e-05
231,4.806721434226457e-05,4.723113081292302e-05
232,4.755894846113568e-05,4.748210374435241e-05
233,4.7453223551256636e-05,4.6611858693226664e-05
234,4.683975394106131e-05,4.683937819539675e-05
235,4.702110774197728e-05,4.567519302409809e-05
236,4.762274450640138e-05,4.562408447864899e-05
237,4.5837765414475916e-05,4.572293720147255e-05
238,4.722607687422582e-05,4.653573231652527e-05
239,4.6432316552840566e-05,4.5108938676011434e-05
240,4.636769740538897e-05,4.546595400990389e-05
241,4.568028961798656e-05,4.7560504350588994e-05
242,4.545667475604481e-05,4.511977768660555e-05
243,4.552934058345713e-05,4.4236819984772324e-05
244,4.6651334678189775e-05,4.606164881393356e-05
245,4.4844077183480486e-05,4.5881285748857244e-05
246,4.475581414546027e-05,4.429948751831861e-05
247,4.468161919882705e-05,4.402696360392094e-05
248,4.4996673089564974e-05,4.478887232670042e-05
249,4.451857026662875e-05,4.8929926134323154e-05
250,4.453431851244673e-05,4.365909323744497e-05
251,4.39867360753741e-05,4.314454699190471e-05
252,4.4851072551506206e-05,4.4212437007279894e-05
253,4.394533729381775e-05,4.316221981505144e-05
254,4.44583521148712e-05,4.470318308118625e-05
255,4.3256460755153304e-05,4.4657631224254144e-05
256,4.322765527732289e-05,4.22113407016282e-05
257,4.370875082289179e-05,4.3070322806835806e-05
258,4.3063464877901206e-05,4.1769581001228125e-05
259,4.2518857063083544e-05,4.318556062902313e-05
260,4.300568082147617e-05,4.458945263236687e-05
261,4.279118983752348e-05,4.3954255660620136e-05
262,4.363684234858462e-05,4.248705736410391e-05
263,4.195198260872117e-05,4.3520479398880114e-05
264,4.1946082845132685e-05,4.100339621304143e-05
265,4.239570912393515e-05,4.6638929584746204e-05
266,4.240745574563996e-05,4.009473024780163e-05
267,4.137000236589687e-05,4.357390303167367e-05
268,4.155643115871388e-05,4.072512448560288e-05
269,4.078044292735726e-05,3.9722957342085214e-05
270,4.225627404538858e-05,4.080896661352282e-05
271,4.229787222875254e-05,4.034443853346271e-05
272,4.0771906845320977e-05,4.5042434404339553e-05
273,4.1266194551788045e-05,4.0231673286722403e-05
274,4.007762369248226e-05,4.182550271666101e-05
275,4.036224491287474e-05,4.2042586567483585e-05
276,4.042285132913314e-05,3.8983019909541e-05
277,3.977899594324161e-05,3.978271839349129e-05
278,4.07145414563164e-05,3.8996748751907776e-05
279,4.0037832710588576e-05,3.984297202888146e-05
280,3.957861078864274e-05,4.0996308312473545e-05
281,3.90398497419841e-05,3.888599064091316e-05
282,4.00816666599095e-05,3.8168302112766964e-05
283,3.860000473408339e-05,3.835063850849772e-05
284,3.927105960037531e-05,3.859713855821279e-05
285,3.895052136398259e-05,3.824551892896786e-05
286,3.8821608929676146e-05,3.9124415012669155e-05
287,3.8670582178218124e-05,3.850183450016299e-05
288,3.8648552585844744e-05,3.736450921761306e-05
289,3.793443956458236e-05,3.82819349579222e-05
290,3.8003600933624316e-05,3.7856480111341544e-05
291,3.828073223209658e-05,3.7051058329366654e-05
292,3.8550290235875625e-05,3.7257168852110305e-05
293,3.8159511747918176e-05,3.6984141386876054e-05
294,3.769772956773963e-05,3.6460558271342464e-05
295,3.7645457517955395e-05,3.7183957458844155e-05
296,3.720997459216354e-05,3.650604041137161e-05
297,3.7471912930910055e-05,3.6271885851006534e-05
298,3.6975235845823066e-05,3.611134197853971e-05
299,3.674198926874493e-05,3.5523650188803336e-05
